Date;U_WMT;U_JNJ;U_JPM;U_PG;U_DIS;U_KO;U_BAC;AT_CMCSA;U_PFE;U_MRK;U_ABT;AT_PEP;AT_INTC;U_XOM;U_CVX;U_TMO;U_MCD;U_DHR;U_MDT;U_NEE;AT_TXN;U_BMY;U_LLY;U_UNP;U_BA;U_IBM;U_RTX;U_WFC;AT_AMD;U_LOW;U_MMM;U_CAT;U_GE;U_AXP;U_CVS;U_SPGI;U_TGT;U_PH;U_MO;AT_AMAT;U_DE;AT_ADP;U_CL;U_SHW;U_SO;U_TJX;U_APD;U_BDX;U_DUK;U_TFC;U_ECL;U_ITW;U_MMC;U_PNC;AT_ADI;U_COP;U_F;U_HUM;U_NEM;U_PGR;U_ETN;U_NOC;AT_AEP;U_EMR;U_GD;U_KMB;U_BAX;AT_EXC;U_LHX;U_SRE;U_BLL;U_BK;U_ES;U_LUV;U_SYY;AT_WBA;AT_XEL;U_AIG;U_CMI;U_GIS;U_PPG;U_TT;U_VFC;U_AFL;U_ADM;U_DTE;U_ROK;U_SLB;U_TRV;U_WEC;U_AME;U_CLX;U_ED;U_GLW;U_HPQ;U_KR;U_MSI;AT_PCAR;U_PEG;U_SWK;U_BFB;U_EIX;U_FRT;U_HRL;U_K;U_PPL;AT_VTRS;U_WMB;U_GWW;U_ETR;U_EFX;U_HAL;U_HSY;U_LEN;U_MKC;AT_NTRS;AT_SWKS;U_STT;U_CMS;U_IP;U_IFF;U_MTB;U_NUE
01.07.1998;52351.63;2288.09;3084.3;2907.95;1953.57;6376.32;2423.85;29668.88;8135.53;5033.7;13347.9;5445.41;45959.41;5928.46;3222.78;2378.11;2407.68;1501.43;9092.09;2027.16;1156.37;6556.19;2867.57;1730.11;11875.9;682.49;4568.05;4406.3;1945.7;2751.88;978.98;899.66;4748.67;1744.81;2547.37;5153.86;9130.3;2044.85;8080.11;16857.71;1665.89;3539.74;2926.07;4239.63;2673.66;6903.7;3158.7;2291.6;3308.71;3793.89;1192.38;5349.6;4151.43;5034.46;10685.39;1973.69;4791.27;20559.09;506.03;27984;2401.53;10784.24;1522.63;1768.27;9199.9;5400.98;752.14;1608.76;1628.12;2317.87;2205.18;8117.09;1103.93;81945.38;7800.49;27721.63;2355.15;4825.55;401.72;2694.5;5240.14;1320.44;6852.45;28556.49;4998.28;2274.2;4192.21;1780.65;1777.18;3272.91;970.26;2451.36;5371.81;596.67;2556.36;7722.38;1426.54;3538.13;2188.34;2024.18;4550.61;3135.83;5552.57;6410.69;4951.09;1641.29;43478.76;2017.53;1673.36;701.34;13033.98;790.88;9375.71;5051.76;1576.76;9813.16;1368.02;24927.14;736.73;1079.02;625.67;9569.96;11125.48
01.08.1998;53325.11;2362.28;3056.22;2409.82;1916.24;6106.77;2391.64;31567.33;8325.28;4593.06;13695.83;5105.07;51842.83;5567.78;3078.12;1512.21;2183.81;1535.76;8428.5;1979.18;1160.46;6310.38;2986.94;1658.13;9481.94;776.02;4707.95;4092.07;1960.22;2475.22;872.48;827.16;4676.01;1709.76;2709.15;5074.75;8696.61;1832.4;8803.33;18726.95;1307.36;3282.2;3037.84;4016.5;2511.9;6415.38;2847.92;2370.99;3239.12;3913.32;1197.18;4395.19;4256.42;4798.54;9255.48;1746.86;4691.84;17011.64;393.85;22148.31;1994.44;8508.6;1464.46;1731.89;9231.82;5092.15;825.79;1632.57;1416.26;2092.81;2324.11;8176.42;1008.84;88040.5;7197.55;28701.48;2217.59;4889.51;424.06;2479.57;4716.13;1348.02;6251.22;30272.09;4315.98;2243.1;3541.8;1579.85;1481.41;3046.28;843.08;2592.82;5050.23;521.82;2399.85;8495.69;1421.49;3239.01;2124.68;2094.3;4310.41;2956.45;5337.36;6001.04;4332.2;1690.62;38490.84;1906.06;1430.22;666.28;14386.15;633.15;8543.05;4193.36;1393.35;9354.16;1096.63;24860.32;712.22;1121.06;597.19;9271.99;10259.34
01.09.1998;53433.28;2268.29;2241.74;2528.34;1678.01;5075.04;1739.72;26771.43;7356.5;4630.86;12766.62;4197.5;46472.63;5427.58;2891.18;1093.76;2030.44;1359.53;7558.07;2115.4;977.1;5906.54;3093.08;1598.55;8306.95;690.6;3731.57;3525.55;1669.82;2475.22;800.06;769.5;4320.09;1277.45;2664.47;4928.65;7729.7;1580.92;8466.66;14469.25;1115.22;3207.33;2483.25;3248.17;2744.71;5985.26;2593.19;2244.69;3483.29;3220.7;1089.22;3842.12;3384.31;4052.36;5953.66;1777.37;3772.08;9352.37;315.35;18712.88;1831.59;7044.16;1529.19;1679.81;9330.42;4323.66;774.67;1854.71;1245.85;2129.62;1896.41;6634.31;988.16;76725.25;6368.51;27964.02;2238.47;3985.88;343.26;2692.67;3920.31;1195.85;5114.63;24955.71;4261.18;2343.33;3571.03;1243.29;1255.7;3217.02;662.57;2416.85;5568;413.47;2202.15;8173.48;1145.28;2843.15;2323.62;1929.68;4469.06;2996.31;4619.97;5087.58;4222.83;1686.13;35665.83;1382.29;1373.69;707.8;12993.45;486.52;9268.68;3198.38;1297.54;7739.73;913.86;18533.86;704.93;947.5;545.57;7658.96;9378.26
01.10.1998;46026.53;2393.66;1664.07;2247.85;1377.62;4192.77;1638.43;31807.64;7575.11;4746.64;13655.43;3857.71;51020.53;5808.33;3211.36;961.19;2026.21;1089.9;7549.45;2264.49;956.59;5583.29;3399.33;1706.36;8118.51;734.15;3615.53;3963.55;2047.34;2008.05;852.96;737;3962.01;1145.03;2733.52;4916.73;6254.65;1524.22;9372.09;13153.86;945.53;3261.16;2251.48;2768.15;2928.5;4248.69;2448.66;2238.1;3743.13;3289.96;1078.4;4102.98;3184.72;3977.74;6473.63;1800.26;3648.06;9392.68;581.13;19236.57;1866.07;7849.98;1645.04;1751.09;9959.02;4662.97;800.26;2026.12;1155.09;2279.06;1783.85;6602.18;1103.93;77233.38;7073.73;27391.66;2373.01;3734.71;238.62;2795.47;3934.43;1053.75;4751.78;24512.06;4311.32;2543.22;3059.31;1304.96;1303.73;3500.88;559.68;1994.84;6181.74;484.54;2208.94;8474.21;1113.13;2654.47;2569.56;1379.52;4205.39;2758.2;5219.08;5006.64;4405.71;1889.52;41815.11;1587.77;1322.43;758.69;11993.96;495.45;9068.1;3109.53;1258.14;8429.64;985.86;19135.03;723.67;1124.48;482.12;7990.53;9374.56
01.11.1998;59617.89;2556.24;2327.11;2848.11;1595.04;5292.21;1785.3;34679.16;8249.93;5259.27;15263.31;4663.43;56141.69;5892.66;3101.45;1276.06;2288.48;1502.04;9189.64;1998.55;1229.72;6249.47;3655.46;1960.82;10379.76;868.83;4678.2;4293.85;2686.23;2338.08;944.06;793.37;4581.38;1435.69;3050.1;5711.68;7958.39;1927.79;10480.62;18519.25;1164.96;3858.18;2920.85;3447.98;2789.73;5209.71;3165.84;2433.35;3644.81;4033.88;1155.43;5148.36;4018.43;4708.26;8267.53;1814.72;4541.25;12738.57;473.72;26771.85;2141.96;8649.08;1672.42;1939.36;11967.34;5552.19;831.6;2142.68;1356.88;2268.39;2353.45;8165.09;1046.05;89174.06;8227.47;32788.22;2325.44;4279.74;280.19;2990.58;4428.58;1494.81;5770.02;33828.86;4545.27;2396.3;3791.12;1473.28;1379.5;3365.71;697.54;2747.31;5974.7;636.36;2671.66;9655.66;1442.51;3070.43;2468.56;1554.26;5005.35;2925.97;5321.41;6287.7;4488.83;1971.08;48799.03;1636.33;1521.31;730.93;14126.22;688.5;9268.68;3306.96;1368.26;9366.27;1556.33;22417.23;775.25;1132.31;551.38;8844.7;10961.95
01.12.1998;64870.33;2546.11;2558.8;2788.65;1743.82;5219.25;1985.58;35049.05;8455.14;5961.77;15526.82;5330.8;70350.06;5890.23;3156.23;1131.05;2395.1;1662.32;9819.54;2051.05;1497.89;7046.08;4029.56;1915.91;10178.7;996.18;5219.16;4228.9;3390.45;2805.7;962.96;876.72;4778;1552.89;3261.57;5772.11;8283.89;1832.33;11488.37;21842.34;1099.13;3702.18;2814.98;3632.84;2950.91;7091.12;3114.62;2549.05;3542.22;4249.86;1201.17;5050.2;4000.92;4801.04;8735.5;1691.69;4848.86;12940.13;439.29;27375.13;2134.34;8765.72;1600.83;1914.48;11794.08;6130.54;919.55;2259.35;1419.16;2156.3;2323.85;9117.14;1062.59;89936.19;8435.52;34712.82;2314.87;4660.64;298.01;3073.93;4605.98;1370.07;6548.18;33330.2;4877.02;2462.76;4369.89;1148.29;1486.62;3381.37;691.37;2798.88;6079.68;697.73;2740.52;9354.93;1704.32;3183.35;2557.44;1500.32;5255.62;2966.24;5613.8;5578.73;4996.46;1998.27;48180.2;1707.32;1423.38;747.73;14422.74;495.2;9075.33;3496.55;1481.14;10294.96;1894.18;24560.71;824.56;1113.36;610.75;8585.06;9988.55
01.01.1999;70627.19;2636.48;2924.34;2895.68;1660.78;5004.5;1847.58;40618;9521.56;5620.13;15891.68;5340.32;72529.38;6013.59;3194.75;1122.77;2602.63;1990.35;10255.29;2002.31;1654.93;7546.6;3968.17;1806.05;8224.89;1081.21;5332.55;4611.38;3368.67;3359.46;841.67;776.49;5366.35;1601.72;3578.78;6506.6;9945.25;1755.29;10872.68;23642.34;1056.65;3852.99;3084.85;3777.51;2882.72;7834;3293.05;2474.61;3630.77;4493.7;1397.92;4565.8;4092.84;5009.78;13051.26;1748.08;4895.79;11488.9;402.77;30860.84;2180.61;7895.23;1605.09;1778.52;11682.7;6333.4;900.17;2304.19;1367.81;2201.3;2505.24;10391.93;1058.45;92253.56;8332.26;38356.02;2376.95;4790.52;279.78;3142.13;4407.16;1399.69;6235.76;38996.33;4592.1;2439.58;4297.98;1241.46;1465.63;3442.97;736.7;2920.77;6318.69;778.52;3017.73;10396.75;1653.74;2940.06;2620.52;1370.66;5434;3021;5630.1;6090.12;4569.63;2039.09;44617.23;1874.56;1369.9;775.76;12174.75;531.05;8345.61;3990.42;1497.11;11121.29;3190.2;25101.16;813.02;1129.11;641.66;9134;10392.36
01.02.1999;73283.13;2630.59;3179.59;2883.54;1864.92;4780.42;2005.07;45347.19;10111.9;5598.7;14904.28;4981.03;84343.63;5725.76;2838.44;1102.05;2689.46;1919.34;11193;1724.1;1837.76;7288.43;4160.72;2076.58;8587.29;1054.09;5948.55;3925.8;2889.51;3747.21;911.19;742.11;5376.21;1577.79;3530.02;6798;11618.07;1765.33;9348.47;34442.36;1038.57;4048.2;2800.26;3174.71;2648.3;7766.47;2747.63;2086.94;3457.21;4192.25;1521.06;4861;4455.27;4693.01;12427.3;1573.78;5106.5;11569.53;406.91;22399.73;2061.07;6761.55;1453.75;1686.65;11605.98;5788.67;993.78;2073.08;1414.5;1962.73;2464.17;8878.2;1021.24;111568.4;7990.62;40730.25;2328.77;5047.7;304.91;3390.26;4052.13;1408.95;5853.3;39940.68;4156.36;2280.25;4705.72;1278.26;1202.5;2861.16;600.5;3117.96;5743.58;841.23;3619.62;11213.02;1892.4;3234.96;2530.44;1250.27;5124.38;2946.49;5421.58;6530.27;5389.81;1956.8;42492.6;1964.72;1281.46;724.36;13465.68;510.88;7456.53;4336.12;1292.33;10810.82;3555.74;25056.41;718.85;1007.85;627.14;8796.28;11879.13
01.03.1999;74475.63;2693.53;3342.58;2815.92;1927.2;4757.08;2064.61;47468.7;10158.06;6077.36;14944.95;4964.7;71632.44;5391.07;2953.02;907.33;2932.99;1745.27;9811.14;1689.75;1784.56;7277.81;4199.65;1851.14;8984.13;988.69;6129.05;4303.05;2127.2;3894.96;876.92;835.53;5310.45;1746.14;3322.37;6900.23;11774.85;1975.1;7900.47;31603.89;1078.74;3795.94;2816.93;3013.16;2478.86;8163.15;2603.56;1945.63;3256.51;4227.24;1533.13;5269.36;5054.6;4874.18;10711.39;1607.82;4906.86;11730.77;382.75;23561.28;2121.61;6709.79;1435.57;1685.19;11705.39;5519.94;979.78;1958.3;1146.07;1832.61;2263.86;9461.43;984.03;122496.4;8522.06;40485.27;2200.28;5596.16;331.24;3301.24;3932.4;1467.16;6385.41;41050.59;4153.17;2241.3;4880.39;1308.4;1391.95;2821.11;563.36;2947.09;5644.51;980.73;2910.06;10869.33;1839.93;3107.15;2469.02;1207.05;4716.05;2750.06;5302.43;6962.51;5086.98;1888.22;40102.39;2137.52;1478;706.67;13476.12;509.76;8334.93;3666.18;1278.5;11543.21;2309.46;27562.05;693.48;1037.84;597.19;8461.99;10467.45
01.04.1999;80955.56;2967.41;3302.63;3132.12;1743.82;4562.64;2134.49;43683.23;10649.27;6112.62;15473.61;5063.59;73965.38;5799.41;3370.38;894.9;3095.19;1910.75;9759.32;1767.67;2004.6;7174.25;3889.08;2117.83;8588.7;1039.33;6599.33;4259.51;1815.02;4026.3;867.24;797.31;5893.18;1898.42;2951.86;6948.32;12406.06;1843.88;7101.56;35653.89;1244.32;3983.95;3100.29;3699.81;2359.63;9092.71;2828.1;2222.45;3185.02;4101.27;1382.23;4867.66;5177.99;5113.8;13181.25;1954.2;4749.25;10319.86;379.98;26226.85;2267.19;6526.43;1403.14;1531.83;13022.55;5696.13;931.87;2576.34;1054.17;1701.15;2579.91;9088.81;934.41;123288.7;8286.85;36633.43;2023.62;5995.8;288.1;3097.77;3808.47;1506.16;6555.73;46001.14;3884.14;2247.52;4537.55;1558.66;1352.59;2897.54;598.33;2922.01;5493.39;1049.08;3005.36;10267.86;2007.59;2958.98;2561.66;1282.84;4237.39;2529.77;5111.3;6670.46;4623.77;1860.09;38830.64;2384;1411.95;698.8;12182.06;659.39;7509.86;3498.19;1294.26;11333.53;2375.91;30455.14;687.14;1102.8;549.4;8290.02;11250.53
01.05.1999;80087.38;3081.7;3443.06;3007.52;1729.98;5166.32;2246.63;46645.55;8884.73;5405.29;15768.14;4907.91;77254.44;7117.46;3962.44;1073.05;2866.23;2444.56;9958.62;1884.56;2075.18;7486.48;3410.64;2475;10882.19;1246.32;7297.07;5101.25;1909.4;3527.31;1119.06;1112.88;5576.42;2092.58;3224.84;7180.73;12142.1;2661.51;7448.29;30600.04;1373.6;4284.85;3411.87;3998.7;2802.12;8856.09;4063.78;2247.87;3231.49;4527.65;1643.67;6085.8;5466.54;5614.96;15235.14;2154.51;5644.88;8667.07;543.03;27172.47;2865.05;7103.68;1444.22;1964.21;14317.53;7039.83;894.1;2659.67;1336.54;1844.75;3091.77;10390.63;1058.45;129643.8;9448.91;35731.94;2130.41;5971;424.96;3053.79;5209.83;2117.17;7248.88;48114.85;4354.94;2387.32;5700.51;1756.85;1280.98;3029.56;790.87;2866.76;5531.17;995.92;3539.46;9505.29;2212.76;4083.75;2706.98;1575.53;5445.5;2762.86;5735;6900.54;5002.77;2104.72;32536.18;2874.38;1690.62;783.79;13319.94;810.17;7383.57;3735.36;1358.28;11956.08;4527.53;31396.36;751.94;1403.85;598.01;9912.75;14579
01.06.1999;75421.06;2928.93;3000.98;3051.39;1595.04;5175.68;1960.49;53423.27;8132;5209.34;14646.22;4768.63;62062.11;6545.12;3534.24;1259.49;2623.68;2201.71;10096.93;1884.5;2064.29;7642.6;3173.95;2349.23;10822.77;1316.82;6236.63;4657.98;2156.24;3326.1;1057.85;1002.98;5414.73;1854.3;3016.91;6814.84;11769.82;2371.09;8128.91;29942.35;1248.36;3911.73;3451.57;3989.91;2808.47;8375.64;3577.78;2229.71;3473.76;4042.54;1660.61;6140.05;5005.83;5367.76;15989.09;2198.75;4867.19;8102.7;387.54;25600.23;2697.56;7377.5;1493.61;1938.11;13257.43;7010.62;918.69;2676.7;1430.39;1933.12;2642.96;8943.43;1153.55;130914.8;9067.91;31182.01;2228.23;5577.28;413.32;3284.36;4864.54;1961.71;6129.82;43841.35;4047.7;2455.43;6115.63;1592.25;1479.89;3081.09;732.9;2613.58;5861.87;963.37;3990.54;9956.39;2136.46;3859.54;2744.34;1656.49;4782.84;2961.68;5598.09;7545.99;4620.52;2197.03;35550.43;3115.79;1886.58;826.21;12994.81;735.91;7339.05;3569.33;1358.28;11509.12;4523.38;27116.05;757.26;1343.5;606.27;9242.39;12380.11
01.07.1999;83002.31;3081.11;3592.75;2746.25;1605.42;4869.52;2321.03;54341.19;8571.57;5777.45;14829.81;4976.09;76984.5;6519.15;3768.71;1317.49;2831.71;2149.55;10756.32;1807.96;2739.48;7907.93;3361.97;2389.91;11187.76;1540.21;7019.29;5088.05;2018.3;3679.25;1045.85;1044.59;5886.59;2092.27;3326.76;6935.53;12781.29;2472.41;8304.84;40084.67;1275.59;4268.69;3255.17;3584.43;2719.52;9204.75;3411.53;1725.06;3137.94;4042.54;1674.32;6394.14;5382.37;5456.05;20408.84;2076.45;4957.13;8183.32;430.45;25828.18;2904.32;7343.34;1320.34;1871.28;13980.79;6659.73;829.18;2338.18;1501.44;2028.63;2570.6;9723.94;1161.82;129678;9174.78;38074.88;2141.28;5930.46;440.74;3297.17;4600.95;1898.43;5747.45;41724.48;4030.83;2375.69;6696.14;1667.91;1339.23;2897.78;765.92;2634.03;5594.38;1219.04;4524.04;9623.44;2671.02;3866.3;2733.9;1592.12;4872.1;2998.5;5781.53;7346.49;4476.39;2317.89;38359.23;2674.67;1809.96;802.38;13196.11;790.09;7964.73;3826.4;1446.75;12547.13;5914.86;30757.09;707.2;1267.09;642.31;9781.38;11794.8
01.08.1999;73659.13;2907.19;3271.36;2886.11;1505.08;4508.29;2042.58;51220.25;7926.55;5172.83;14194.16;5074.79;87315.44;6472.4;3565.99;1122.77;2903.88;2083.09;10012.11;1814.17;2731.36;7594.75;2929.8;2225.88;11632.1;1437.33;6538.6;4504.9;1974.74;3368.92;1069.84;1005.29;5712.7;2044.14;3232.69;6613.7;11769.82;2539.97;7746.86;39807.75;1261.38;3804.44;3219.13;3535.78;2760.58;8967.86;2928.62;1619.52;3062.11;4037.32;1647.63;5761.64;5417.66;5103.92;18302.96;2116.54;4216.41;6933.65;405.54;23172.42;3081.81;7739.54;1276.48;1784.02;13417.04;7253.83;967.67;2366.1;1158.05;2011.77;2639.51;9694.78;1240.37;114797.4;9671.75;36515.78;2019.07;5749.79;517.02;3430.15;4687.21;1844.45;5218.85;42114.43;3777.85;2303.15;6365.38;1608.94;1376.65;2876.63;774.22;2812.23;5380.39;1232.1;4646.01;8957.53;2523.29;4096.11;2717.07;1413.48;4464.58;2866.93;5642.03;7412.58;4603.56;2192.22;32232.41;2496.86;1551.09;778.54;12055.43;826.2;7922.45;3173.84;1469.13;11014.75;6674.99;25032.23;647.39;1308.48;666.37;9348.42;11689.08
01.09.1999;78222.06;3218.8;3458.18;3178.33;1553.52;4503.6;1877.46;44060.43;8879.52;5310.27;14419.46;4457.92;102203.5;6541.33;3625.89;1044.05;2737.23;2183.92;10808.24;1812.09;3167.22;8171.29;3397.08;2003.79;11460.54;1497.58;6656.16;4763.14;2308.7;2982.73;1142.48;995.63;6020.51;2184.6;2730.65;6681.24;10729.85;2383.61;7811.74;40984.67;1287.78;3876.79;3583.79;3087.68;2786.32;7860.41;2861.12;1648.63;3377.78;3811.06;1460.78;6161.89;5257.27;5074.29;22358.73;2182.03;4429.89;5966.16;449.13;18396.6;3046.7;7987.89;1295.38;1879.17;12703.64;6747.75;955.32;2295.73;1008.85;2006.15;2510.09;9417.32;1178.35;102244.8;10092.26;31878.95;2112.85;5764.52;464.85;3466.26;4720.42;1860.62;4941.97;40676.2;3731.65;2281.39;6420.89;1774.05;1416.75;2849.68;689.12;2288.29;5485.73;1155.91;4657.1;7776.08;2492.73;3993.26;2771.75;1357.06;4256.29;2790.75;5611.03;7707.2;4865.53;2089.82;26993.54;2600.03;1471.41;770.27;10858.66;831.83;7280.11;2978.07;1441.15;10762.69;7460.04;21709.57;679.65;1244.31;608.99;8181.57;11303.98
01.10.1999;84072.38;2980.96;3096.29;2992.19;1404.74;3693.27;1736.21;51587.41;8577.79;5252.44;12125.46;4013.44;91791.75;6233.32;3468.57;899.04;2958.25;1888.84;9172.72;1709.8;3333.08;8033.87;3090.05;1877.71;10919.34;1385.77;5729.12;4587.27;2003.78;3233.34;1138.7;921.6;6234.17;2064.77;2481.66;6503.5;11501.2;2380.22;7147.99;43303.91;1244.05;4240.11;3206.55;2729.22;2721.97;7572.41;2435.34;1605.99;3261.06;3598.94;1297.24;5805.57;4762.73;4979.44;22436.73;1990.8;4323.15;4555.25;589.13;14781.67;2699.91;6621.09;1248.56;1897.83;12265.58;6219.26;866.78;2137.77;1061.05;1938.87;2395.99;8487.01;1207.3;91943.94;10523.64;32454.09;1969.45;5275.74;403.24;3332.14;4614.34;1571.36;4189.79;39337.07;3465.1;2154.32;5681.84;1689.64;1208.36;2699.32;678.57;1972.66;5199.45;1196.15;3881.33;7303.5;2422.92;3595.29;2667.74;1241.76;4591.62;2758.34;5037.53;7872.18;5070.39;2062.02;26787.38;2303.97;1585.71;746.19;9938.82;757.13;6558.04;2473.48;1465.61;10789.38;7177.59;23538.35;579.64;1204.32;521.82;8088.55;11313.69
01.11.1999;97885.06;3331.78;3511.98;3469.65;1422.04;4441.34;2036.37;54708.36;8850.79;6134.27;13269.07;4434.6;93093.19;6243.76;3596.4;903.18;2834.99;1787.98;9876.1;1670.13;3372.33;8826.54;3098.5;2194.46;11365.03;1138.63;5895.99;5495.93;2359.52;3814.92;1134.18;943.54;6871.53;2345.37;2639.2;7844.6;11708.43;2400.56;4979.94;48600.07;1178.68;4644.79;4156.92;2883.23;2743.26;7250.55;2346.49;1481.89;3275.65;4126.64;1333.74;5845.2;5524.23;5727.61;23372.68;1968.29;4707.48;4797.12;457.44;16834.68;2304.13;6023.54;1239.64;1759.74;11057.59;7309.84;906.66;2158.83;800.56;1870.24;2216.21;10621.78;1389.22;99955.69;11884.62;32782.74;1958.23;6222.27;402.23;3567.32;4609.52;1522.84;4130.66;43800.85;3411.79;1988.89;5159.76;1689.64;1364.8;2584.76;666.08;2175.66;4712;1388.23;3314.96;7432.39;2781.69;3387.26;2676.26;1390.27;4960.22;3241.4;4754;8162.2;5241.11;2033.84;25719.45;2296.38;1417.37;762.24;9893.95;701.68;7084.72;2641.68;1409.35;12470.58;7144.36;27116.36;646.14;1306.68;572.31;8770.71;12237.56
01.12.1999;101691.7;3259.29;3272.95;3606.19;1563.05;5145.2;1832.34;59848.75;8251.77;5901.23;12322.75;4574.98;93511.13;6931.36;3662.68;1027.48;3182.68;1790.27;10534.51;1489.22;3847.17;8269.53;3229.37;1892.91;10604.87;1222.57;5761.85;5519.76;3245.25;3243.51;1145.75;810.76;7147.05;2404.4;2591.18;7298.3;12788.09;2579.4;5650.07;55661.61;1380.91;4693.11;3732.4;2662.07;2443.52;6480.97;2696.64;1587.74;2947.83;3721.09;1345.91;5226;5600.46;5321.05;25166.58;2052.72;4362.77;4514.94;509.38;14542.15;2416.82;6130.23;1141.01;1716.18;10203.14;7413;966.04;1820.33;973.69;1664.34;2096.65;10359.52;1400.13;100718.7;11788.77;37760.17;1829.18;6392.15;319.36;3131.14;4488.93;1419.65;4164.45;43135.31;3461.77;1919.04;5454.1;1681.19;1335.13;2310.54;659.84;2248.61;4334.12;1692.56;4286.68;7410.9;3181.26;3021.17;2352.38;1581.51;4509.52;2954.37;4595.54;8363.3;4556.69;1714.44;34173.93;2011.7;1583.55;708.53;8804.97;747.1;6779.7;2564.43;1384.03;12261.94;8024.94;25878.69;567.95;1312.63;550.8;8314.75;12146.69
01.01.2000;116462.3;2931.37;3068.06;3443.55;1667.72;4253.87;1533.55;68660.81;7344.51;5233.72;11520.43;4890.02;106607.3;6569.04;3311.26;994.33;2697.62;1705.99;9564.22;1394.16;3973.15;7341.17;2963.79;1753.4;10365.3;1362.5;6202.21;4607.16;3600.99;3666.93;1144.99;839.9;7987.68;2475.23;2472.65;7582.13;13295.46;2657.67;5023.92;70061.63;1408.53;5033.94;4186.34;2637.5;2371.85;5513.91;2758.39;1534.76;2844.65;2938.45;1472.16;5076.36;6784.22;4035.63;37515.88;1912.88;4513.58;4877.74;534.36;12911.39;2251.24;5853.47;1141.01;1729.32;9863.88;7568.54;874.37;1915.77;1174.66;1618.59;2211.2;9703.85;1375.2;96935.31;11692.93;37595.63;1737.44;6454.25;381.92;2861.13;4658.78;1588.21;4033.56;40006.32;3426.08;1797.05;5385.92;1677.57;1435.3;2223.07;634.68;2495.99;4239.89;2131;5224.76;6508.71;4057.3;3277.65;2359.17;1463.77;4216.82;2837.59;4884.32;7618.05;4109.62;1686.86;34763.02;1891.72;1533.47;655.03;8061.84;696;6335.69;2524.83;1265.66;12978.81;8348.93;25168.34;512.57;1426.7;537.68;7223.21;13192.55
